,Mes,REGION_DE_ORIGEN,SUBPARTIDA,CIIU Rev. 4 A.C (2021),Descripción Arancelaria,PESO_NETO_KGS,VALOR_FOB_USD,División,Grupo,Clase,Descripción
5979,2022-12-01,ATLANTICO,3808911900,2021.0,"Los demás insecticidas, presentados en formas o en envases para la venta al por menor o en, artículos",40682.76,1191834.34,,,2021.0,Fabricación de plaguicidas y otros productos químicos de uso agropecuario
5980,2022-12-01,ATLANTICO,3808921200,2021.0,"Fungicidas presentados en formas o en envases para la venta al por menor o en artículos, que contengan mancozeb, maneb, propineb o zineb",320720.0,1671559.08,,,2021.0,Fabricación de plaguicidas y otros productos químicos de uso agropecuario
5981,2022-12-01,ATLANTICO,3808921900,2021.0,"Los demás fungicidas, presentados en formas o en envases para la venta al por menor o en artículos",170321.6,1799183.67,,,2021.0,Fabricación de plaguicidas y otros productos químicos de uso agropecuario
5982,2022-12-01,ATLANTICO,3808929200,2021.0,"Los demás fungicidas, que contengan mancozeb, maneb, propineb o zineb",2055200.0,6653259.23,,,2021.0,Fabricación de plaguicidas y otros productos químicos de uso agropecuario
5983,2022-12-01,ATLANTICO,3808929900,2021.0,Los demás fungicidas,63968.0,573707.83,,,2021.0,Fabricación de plaguicidas y otros productos químicos de uso agropecuario
5984,2022-12-01,ATLANTICO,3808931900,2021.0,"Los demás Herbicidas, inhibidores de germinación y reguladores del crecimiento de las plantas, presentados en formas o en envases para la venta al por menor o en artículos",73673.44,600242.53,,,2021.0,Fabricación de plaguicidas y otros productos químicos de uso agropecuario
5985,2022-12-01,ATLANTICO,3808941900,2021.0,"Los demás desinfectantes, presentados en formas o en envases para la venta al por menor o en artículos",11080.0,32132.0,,,2021.0,Fabricación de plaguicidas y otros productos químicos de uso agropecuario
5986,2022-12-01,ATLANTICO,3809910000,2029.0,Los demás aprestos y productos de acabado del tipo de los utilizados en la industria textil o industrias similares,1750.0,1800.0,,,2029.0,Fabricación de otros productos químicos n.c.p.
5987,2022-12-01,ATLANTICO,3811900000,2029.0,"Los demás aditivos peptizantes, mejoradores de viscosidad, anticorrosivos y demás aditivos preparados para aceites minerales (incluida la gasolina o nafta) o para otros líquidos utilizados para los mismos fines que los aceites minerales",1464.0,7102.16,,,2029.0,Fabricación de otros productos químicos n.c.p.
5988,2022-12-01,ATLANTICO,3816000000,2391.0,"Cementos, morteros, hormigones y preparaciones similares, refractarios,  incluido el aglomerado de dolomita, excepto los productos de la partida 38.01",5240.0,1626.53,,,2391.0,Fabricación de productos refractarios
5989,2022-12-01,ATLANTICO,3820000000,2029.0,Preparaciones anticongelantes y líquidos preparados para descongelar,18.0,119.75,,,2029.0,Fabricación de otros productos químicos n.c.p.
5990,2022-12-01,ATLANTICO,3824100000,2029.0,Preparaciones aglutinantes para moldes o núcleos de fundición,5000.0,710.0,,,2029.0,Fabricación de otros productos químicos n.c.p.
5991,2022-12-01,ATLANTICO,3824991000,2029.0,Sulfonatos de petróleo,3866.0,8922.95,,,2029.0,Fabricación de otros productos químicos n.c.p.
5992,2022-12-01,ATLANTICO,3824993100,2029.0,Preparaciones desincrustantes,16302.0,37400.44,,,2029.0,Fabricación de otros productos químicos n.c.p.
5993,2022-12-01,ATLANTICO,3824999900,2029.0,"Las demás preparaciones aglutinantes para moldes o núcleos de fundición; productos químicos y preparaciones de la industria química o de las industrias conexas(incluidas las mezclas de prod. naturales), no expresados ni comprendidos en otra parte",198378.08,453182.38,,,2029.0,Fabricación de otros productos químicos n.c.p.
5994,2022-12-01,ATLANTICO,3901909000,2013.0,Los demás polímeros de etileno en formas primarias,150.0,390.0,,,2013.0,Fabricación de plásticos en formas primarias
5995,2022-12-01,ATLANTICO,3903190000,2013.0,Los demás poliestirenos,25.0,3.0,,,2013.0,Fabricación de plásticos en formas primarias
5996,2022-12-01,ATLANTICO,3903300000,2013.0,Copolímeros de acrilonitrilo-butadieno-estireno (abs),23104.0,6530.0,,,2013.0,Fabricación de plásticos en formas primarias
5997,2022-12-01,ATLANTICO,3903900000,2013.0,"Los demás polímeros de estireno, en formas primarias",15000.0,23025.0,,,2013.0,Fabricación de plásticos en formas primarias
5998,2022-12-01,ATLANTICO,3904102000,2013.0,"Policloruro de vinilo, sin mezclar con otras sustancias, obtenido por polimerización en suspensión",43000.0,104140.0,,,2013.0,Fabricación de plásticos en formas primarias
5999,2022-12-01,ATLANTICO,3904220000,2013.0,"Los demás policloruros de vinilo, plastificados",142.0,4369.37,,,2013.0,Fabricación de plásticos en formas primarias
6000,2022-12-01,ATLANTICO,3905210000,2013.0,"Copolímeros de acetato de vinilo, en dispersión acuosa",5500.0,15023.83,,,2013.0,Fabricación de plásticos en formas primarias
6001,2022-12-01,ATLANTICO,3905300000,2013.0,"Alcohol polivinílico, incluso con grupos acetato sin hidrolizar",150.0,1547.23,,,2013.0,Fabricación de plásticos en formas primarias
6002,2022-12-01,ATLANTICO,3905999000,2013.0,Los demás polímeros vinílicos o de otros ésteres vinílicos en formas primarias,25000.0,20500.0,,,2013.0,Fabricación de plásticos en formas primarias
6003,2022-12-01,ATLANTICO,3906909000,2013.0,"Los demás polímeros acrílicos, en formas primarias",848.0,4385.66,,,2013.0,Fabricación de plásticos en formas primarias
6004,2022-12-01,ATLANTICO,3907309000,2013.0,Las demás resinas epoxi en formas primarias,400.0,4199.94,,,2013.0,Fabricación de plásticos en formas primarias
6005,2022-12-01,ATLANTICO,3907500000,2013.0,"Resinas alcidicas, en formas primarias",14940.0,31075.2,,,2013.0,Fabricación de plásticos en formas primarias
6006,2022-12-01,ATLANTICO,3907699000,2013.0,Los demás poli(tereftalato de etileno),104190.0,84393.9,,,2013.0,Fabricación de plásticos en formas primarias
6007,2022-12-01,ATLANTICO,3909400000,2013.0,"Resinas fenólicas, en formas primarias",2100.0,8423.0,,,2013.0,Fabricación de plásticos en formas primarias
6008,2022-12-01,ATLANTICO,3912390000,2013.0,"Los demás éteres de celulosa, en formas primarias",725.0,10605.55,,,2013.0,Fabricación de plásticos en formas primarias
6009,2022-12-01,ATLANTICO,3915300000,2229.0,"Desechos, recortes y desperdicios de polímeros de cloruro de vinilo",21120.0,32437.42,,,2229.0,Fabricación de artículos de plástico n.c.p.
6010,2022-12-01,ATLANTICO,3915900000,2229.0,"Desechos, recortes y desperdicios de los demás plásticos",21166.1,44453.6,,,2229.0,Fabricación de artículos de plástico n.c.p.
6011,2022-12-01,ATLANTICO,3916900000,2221.0,"Monofilamentos de los demás plásticos, cuya mayor dimensión del corte transversal sea superior a 1mm., barras, varillas y perfiles, incluso trabajados en la superficie pero sin otra labor",432.3,5150.0,,,2221.0,Fabricación de formas básicas de plástico
6012,2022-12-01,ATLANTICO,3917400000,2221.0,"Accesorios de tubería (por ejemplo: juntas, codos o racores), de plástico",183.0,6539.93,,,2221.0,Fabricación de formas básicas de plástico
6013,2022-12-01,ATLANTICO,3920100000,2221.0,"Las demás placas, hojas, películas, bandas y láminas de plástico no celular, de polímeros de etileno",199028.06,551045.03,,,2221.0,Fabricación de formas básicas de plástico
6014,2022-12-01,ATLANTICO,3920201090,2221.0,"Las demás placas, láminas, hojas y tiras, de plástico no celular y sin refuerzo, estratificación ni soporte o combinación similar con otras materias, de polipropileno metalizada hasta de 25 micrones de espesor",1645.0,806.11,,,2221.0,Fabricación de formas básicas de plástico
6015,2022-12-01,ATLANTICO,3920209000,2221.0,"Las demás placas, láminas, hojas y tiras, de plástico no celular y sin refuerzo, estratificación ni soporte o combinación similar con otras materias, de polipropileno",65368.979999999996,350218.58,,,2221.0,Fabricación de formas básicas de plástico
6016,2022-12-01,ATLANTICO,3920490090,2221.0,"Las demás placas, láminas, hojas, y tiras de polímeros de cloruro de vinilo con un contenido de plastificantes inferior al 6% en peso",11.76,182.4,,,2221.0,Fabricación de formas básicas de plástico
6017,2022-12-01,ATLANTICO,3920510000,2221.0,"Las demás placas, hojas, películas, bandas y láminas de polimetacrilato de metilo",6619.23,28244.0,,,2221.0,Fabricación de formas básicas de plástico
6018,2022-12-01,ATLANTICO,3920920000,2221.0,"Placas, hojas, películas, bandas y láminas de poliamidas",6257.42,60733.62,,,2221.0,Fabricación de formas básicas de plástico
6019,2022-12-01,ATLANTICO,3920990000,2221.0,"Placas, hojas, películas, bandas y láminas de los demás plásticos, sin reforzar ni estratificar ni combinar de forma similar con otras materias, sin soporte",387.5,1870.85,,,2221.0,Fabricación de formas básicas de plástico
6020,2022-12-01,ATLANTICO,3921110000,2221.0,"Las demás placas, hojas, películas, bandas y láminas de polímeros de estireno",2400.0,24045.0,,,2221.0,Fabricación de formas básicas de plástico
6021,2022-12-01,ATLANTICO,3921130000,2221.0,"Las demás placas, hojas, películas, bandas y láminas de poliuretanos",600.0,4900.0,,,2221.0,Fabricación de formas básicas de plástico
6022,2022-12-01,ATLANTICO,3921199000,2221.0,"Las demás placas, hojas, películas, bandas y láminas de los demás plásticos",73.0,507.6,,,2221.0,Fabricación de formas básicas de plástico
6023,2022-12-01,ATLANTICO,3921909000,2221.0,"Las demás placas, hojas, películas, bandas y láminas, de plástico",9188.96,29877.18,,,2221.0,Fabricación de formas básicas de plástico
6024,2022-12-01,ATLANTICO,3923109000,2229.0,"Las demás Cajas, cajones, jaulas y artículos similares",30.0,379.5,,,2229.0,Fabricación de artículos de plástico n.c.p.
6025,2022-12-01,ATLANTICO,3923210000,2229.0,"Sacos, bolsas y cucuruchos, de polímeros de etileno",9471.05,38136.96,,,2229.0,Fabricación de artículos de plástico n.c.p.
6026,2022-12-01,ATLANTICO,3923299000,2229.0,"Sacos (bolsas), bolsitas y cucuruchos",107.84,1275.02,,,2229.0,Fabricación de artículos de plástico n.c.p.
6027,2022-12-01,ATLANTICO,3923302000,2229.0,"Bombonas (damajuanas), botellas, frascos y artículos similares preformas",54942.44,120613.12,,,2229.0,Fabricación de artículos de plástico n.c.p.
6028,2022-12-01,ATLANTICO,3923309100,2229.0,"Bombonas (damajuanas), botellas, frascos y artículos similares de capacidad igual o superior a 18,9 lt (5 galones) de plástico",6070.24,28825.289999999997,,,2229.0,Fabricación de artículos de plástico n.c.p.
6029,2022-12-01,ATLANTICO,3923309900,2229.0,"Los demás recipientes (bombonas (damajuanas), botellas, frascos y artículos similares), de diferente capacidad",16230.01,58690.72,,,2229.0,Fabricación de artículos de plástico n.c.p.
6030,2022-12-01,ATLANTICO,3923509000,2229.0,"Los demás tapones, tapas, cápsulas y demás dispositivos de cierre, de plástico",100476.59,3982152.68,,,2229.0,Fabricación de artículos de plástico n.c.p.
6031,2022-12-01,ATLANTICO,3924900000,2229.0,"Los demás artículos de uso doméstico y artículos de higiene o de tocador, de plástico",4894.2,57056.759999999995,,,2229.0,Fabricación de artículos de plástico n.c.p.
6032,2022-12-01,ATLANTICO,3925100000,2229.0,"Depósitos, cisternas, cubas y recipientes análogos, de capacidad superior a 300 litros, de plástico",851.76,573.3,,,2229.0,Fabricación de artículos de plástico n.c.p.
6033,2022-12-01,ATLANTICO,3925200000,2229.0,"Puertas, ventanas y sus marcos, bastidores y umbrales, de plástico",80.0,1349.12,,,2229.0,Fabricación de artículos de plástico n.c.p.
6034,2022-12-01,ATLANTICO,3925900000,2229.0,"Los demás artículos para la construcción, de plástico, no expresados ni comprendidos en otras partidas",113851.88,248745.78,,,2229.0,Fabricación de artículos de plástico n.c.p.
6035,2022-12-01,ATLANTICO,3926200000,2229.0,"Prendas y complementos de vestir (incluidos los guantes), de plástico y de las demás materias de las partidas 39.01 a 39.14",2.13,81.52,,,2229.0,Fabricación de artículos de plástico n.c.p.
6036,2022-12-01,ATLANTICO,3926300000,2229.0,"Guarniciones para muebles, carrocerías o similares, de plástico y de las demás materias de las partidas 39.01 a 39.14",1350.0,814.29,,,2229.0,Fabricación de artículos de plástico n.c.p.
6037,2022-12-01,ATLANTICO,3926400000,2229.0,"Estatuillas y demás objetos de adorno, de plástico y de las demás materias de las partidas 39.01 a 39.14",2.6,7.5,,,2229.0,Fabricación de artículos de plástico n.c.p.
6038,2022-12-01,ATLANTICO,3926909090,2229.0,Las demás manufacturas de plástico y manufacturas de las demás materias de las partidas 39.01 a 39.14,24825.59,105775.02,,,2229.0,Fabricación de artículos de plástico n.c.p.
6039,2022-12-01,ATLANTICO,4011101000,2211.0,"Neumáticos (llantas neumáticas) nuevos de caucho radiales, de los tipos utilizados en automóviles de turismo (incluidos los del tipo familiar (tipo ""break"" o ""station wagon"") y los de carrera)",5920.4,38850.0,,,2211.0,Fabricación de llantas y neumáticos de caucho
6040,2022-12-01,ATLANTICO,4011800090,2211.0,"Los demás neumáticos (llantas neumáticas) nuevos de caucho de los tipos utilizados en vehículos y maquinas para la construcción, minería o mantenimiento industrial",436.0,3105.0,,,2211.0,Fabricación de llantas y neumáticos de caucho
6041,2022-12-01,ATLANTICO,4016930000,2219.0,Juntas o empaquetaduras de caucho vulcanizado sin endurecer,1.86,142.0,,,2219.0,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.
6042,2022-12-01,ATLANTICO,4016991000,2219.0,Otros artículos para usos técnicos de caucho vulcanizado sin endurecer,25.0,288.0,,,2219.0,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.
6043,2022-12-01,ATLANTICO,4016994000,2219.0,Parches para reparar cámaras de aire y neumáticos de caucho vulcanizado sin endurecer,96.0,2236.0,,,2219.0,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.
6044,2022-12-01,ATLANTICO,4016999000,2219.0,Las demás manufacturas de caucho vulcanizado sin endurecer,60.0,1587.82,,,2219.0,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.
6045,2022-12-01,ATLANTICO,4101500000,1011.0,"Cueros y pieles enteros, de peso unitario superior a 16 kg, de bovino (incluido el búfalo) o de equino (frescos o salados, secos, encalados, piquelados o conservados de otro modo, pero sin curtir, apergaminar ni preparar de otra forma), incluso depilados",202530.0,164065.4,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
6046,2022-12-01,ATLANTICO,4101900000,1011.0,"Los demás cueros y pieles, en bruto, de bovino (incluido el búfalo) o de equino (frescos o salados, secos, encalados, piquelados o conservados de otro modo, pero sin curtir, apergaminar ni preparar de otra forma), incluso depilados o divididos, incluidos",218875.0,158533.06,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
6047,2022-12-01,ATLANTICO,4103200000,1011.0,"Cueros y pieles en bruto, de reptil (frescos o salados, secos, encalados, piquelados o conservados de otro modo, pero sin curtir, apergaminar ni preparar de otra forma)",20560.0,708538.8,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
6048,2022-12-01,ATLANTICO,4104110000,1511.0,"Cueros y pieles, curtidos, de bovino (incluido el búfalo) o de equino, en estado húmedo (incluido el ""wet blue"") con plena flor sin dividir y divididos con la flor",206367.0,237054.46,,,1511.0,Curtido y recurtido de cueros; recurtido y teñido de pieles
6049,2022-12-01,ATLANTICO,4106400000,1511.0,"Cueros y pieles de reptil curtidos o ""crust"" , incluso divididas pero sin otra preparación",490.0,63000.0,,,1511.0,Curtido y recurtido de cueros; recurtido y teñido de pieles
